#{"t_start": 1656306857.5278904, "env_id": "IK-WMO-Gazebo-v0"}
r,l,t
-0.958265,5,1328.20502
-1.061565,11,1328.958089
-1.058397,6,1329.457764
-1.032455,11,1330.21886
-1.005586,7,1330.728389
-1.026131,5,1331.145663
-1.145541,11,1331.93459
-1.335218,20,1333.329997
-0.998426,8,1333.930574
-1.174135,12,1334.816333
-1.05406,8,1335.36868
-1.259761,14,1336.310544
-1.392654,15,1337.464698
-1.151435,13,1338.530677
-1.103383,5,1338.911716
-0.877144,5,1339.348017
-0.952866,7,1339.899837
-1.135523,7,1340.516939
-1.166983,9,1341.177339
-1.296651,18,1342.602623
-0.973917,7,1343.121731
-0.880922,7,1343.669733
-1.013056,3,1343.931533
-1.021944,4,1344.249238
-1.174412,8,1344.854415
-1.087954,9,1345.520881
-1.09237,11,1346.272434
-1.066436,10,1346.947473
-1.349182,27,1348.731842
-1.600205,43,1351.369776
-1.35991,17,1352.48732
-1.413632,27,1354.297671
-1.322592,20,1355.548434
-1.193292,8,1356.084241
-1.139844,7,1356.55199
-1.181738,8,1357.081609
-1.36972,17,1358.145032
-1.470439,21,1359.492843
-1.872927,100,1365.755111
-1.272111,10,1366.467798
-1.388597,13,1367.304123
-2.170832,55,1370.871231
-1.589566,44,1373.64728
-1.440053,31,1375.574761
-2.039499,100,1381.764889
-1.052844,5,1382.120512
-1.148861,14,1383.075558
-1.535355,33,1385.302498
-1.521129,37,1387.665004
-1.248126,21,1388.980999
-1.313036,23,1390.464011
-1.032063,9,1391.065322
-1.385056,26,1392.749782
-1.280975,18,1393.929881
-2.328689,70,1398.292431
-1.417301,20,1399.614576
-1.385677,27,1401.525651
-2.836311,99,1407.743501
-1.703787,42,1410.409585
-1.50524,29,1412.305613
-1.118886,10,1412.957534
-1.011473,4,1413.307208
-1.829981,48,1416.393209
-2.42235,71,1420.879809
-1.292482,20,1422.179119
-1.551675,30,1424.216179
-1.288623,16,1425.589393
-1.006997,6,1426.103245
-2.269486,65,1430.707516
-1.106936,7,1431.219959
-0.999418,3,1431.451392
-1.84936,100,1437.875948
-2.644906,85,1443.202404
-1.067433,10,1443.891911
-2.091267,60,1447.604427
-1.067601,11,1448.339508
-1.140366,12,1449.150793
-1.830159,38,1451.528049
-1.481649,27,1453.217086
-0.977543,5,1453.570541
-1.887546,100,1459.81004
-1.373241,24,1461.388239
-1.446894,41,1464.01219
-1.224444,27,1465.795282
-1.234793,14,1466.718467
-1.1541,11,1467.633283
-1.08219,12,1468.409268
-1.362704,25,1469.97036
-1.692889,100,1476.272611
-1.499373,27,1478.119842
-1.4778,39,1480.568935
-1.224242,28,1482.380646
-1.356372,33,1484.400265
-0.996411,4,1484.690954
-1.058613,14,1485.609407
-1.235695,20,1486.946007
-1.079961,7,1487.464631
-0.999181,3,1487.687595
-1.531993,42,1490.487416
-1.249928,21,1491.816258
-0.994356,8,1492.423611
-1.039636,19,1493.702531
-1.493977,33,1495.902904
-0.963833,5,1496.255951
-1.003231,7,1496.745025
-1.335852,30,1498.627859
-1.203976,26,1500.303102
-1.301627,23,1501.808429
-1.221184,20,1503.099592
-1.090292,21,1504.446609
-1.290472,23,1505.923631
-1.385877,30,1507.84646
-1.278899,27,1509.523127
-1.297302,29,1511.345078
0.955173,23,1512.820049
-1.162863,25,1514.38318
-1.141424,26,1516.112857
-1.309559,32,1518.195855
-1.425481,35,1520.378964
-1.39562,29,1522.25167
-1.499518,40,1524.806462
-0.949054,6,1525.227558
-1.1718,14,1526.270773
-1.41739,32,1528.356879
-0.98013,6,1528.783388
-1.027207,17,1529.872025
-1.428259,35,1532.147089
-1.558597,32,1534.307276
-1.087372,10,1534.970027
-1.569045,39,1537.438333
-1.1434,10,1538.104464
-1.182739,30,1540.043552
-1.526458,35,1542.284637
-1.973657,55,1545.617472
-1.344524,25,1547.180469
-2.678429,90,1552.909508
-2.566729,93,1558.851783
-1.292334,30,1560.706546
-1.050627,9,1561.292482
-1.637085,37,1563.633728
-1.211122,18,1564.844144
-2.21163,77,1569.720158
-1.831061,50,1572.989387
-2.287552,70,1577.389479
-1.57139,16,1578.512395
-1.192386,26,1580.245727
-1.043154,6,1580.678301
-1.494653,34,1582.842517
-1.019619,9,1583.463238
-1.111342,13,1584.342426
-1.201209,16,1585.378618
-0.942367,6,1585.83163
-1.214808,19,1587.100677
-1.172062,7,1587.620405
-1.540031,28,1589.379786
-1.206976,15,1590.34823
-0.840109,4,1590.638947
-0.931016,4,1590.925631
-0.946625,4,1591.225976
-0.890676,3,1591.455729
-0.982717,3,1591.686663
-0.953304,3,1591.919679
-1.019946,10,1592.833684
-0.911226,3,1593.065227
-0.972699,8,1593.60787
-0.924967,4,1593.914043
-1.158243,14,1594.966316
-0.952347,3,1595.199253
-1.009355,9,1595.879284
-0.966239,9,1596.487497
-0.957722,3,1596.730331
-0.997127,3,1596.955119
-0.962936,3,1597.188976
-0.853213,5,1597.539212
-1.239763,16,1598.576742
-0.975817,9,1599.189908
-0.998282,6,1599.669898
-1.002647,10,1600.498537
-1.917596,100,1607.954447
-1.753697,49,1611.146603
-0.989459,7,1611.635608
-0.99421,16,1612.697692
-1.228957,23,1614.131843
-1.396186,38,1616.635459
-1.107702,20,1617.939378
-1.224967,18,1619.159804
-0.982815,12,1619.95287
-1.474028,34,1622.028594
-1.102925,20,1623.323997
-1.325626,26,1625.143741
-1.191088,27,1627.048206
-1.246447,23,1628.584607
-1.69876,48,1631.671641
-1.174088,27,1633.517738
-1.393668,35,1635.811153
-1.249367,22,1637.266501
-1.388546,36,1639.596224
-1.63287,45,1642.477385
-1.816133,48,1645.51106
-2.136486,65,1649.771457
-1.727021,100,1656.184354
-1.470287,44,1659.108629
-1.124277,22,1660.604622
-1.339308,26,1662.356058
-1.517948,29,1664.269206
-1.431522,26,1665.991984
-1.453918,35,1668.334661
-1.193008,29,1670.27403
-1.578108,40,1672.742332
-1.083537,20,1674.028751
-1.591903,29,1675.82004
-2.183412,77,1680.759846
-1.644209,37,1683.201218
-1.335242,30,1685.119409
-0.998964,21,1686.464141
-1.294643,24,1687.997114
-1.200259,26,1689.643509
-1.414563,38,1691.976596
-1.273112,24,1693.543915
-1.005693,20,1694.893643
-1.165415,19,1696.198194
-1.199314,23,1697.741979
-1.587835,37,1700.100932
-1.491321,29,1701.98538
-1.502111,41,1704.544277
-1.529638,38,1706.890421
-1.042328,20,1708.17029
-1.091683,21,1709.525348
-1.469894,26,1711.259481
-1.205555,25,1712.894015
-1.715328,36,1715.265918
-2.103396,100,1721.842057
-2.230147,63,1725.999784
-1.752935,43,1728.915068
-2.165758,72,1733.485218
-1.440363,34,1735.701986
-1.475894,38,1738.140448
-0.09385,76,1742.864068
-1.642373,46,1745.897486
-0.302832,86,1751.522412
-1.519787,40,1754.225451
-1.22975,24,1755.803101
-1.137539,22,1757.207964
-1.208255,24,1758.770229
-1.434899,37,1761.171458
-1.110641,23,1762.661505
-1.400441,29,1764.513465
-1.58229,44,1767.341119
-2.422094,77,1772.037947
-1.140192,17,1773.093669
-1.172851,26,1774.708086
-2.005409,65,1778.9754
-1.137449,24,1780.770303
-1.241581,24,1782.325085
-1.330086,31,1784.382226
-1.33688,29,1786.173398
-1.311363,27,1787.874079
-1.23282,30,1789.816209
-1.673069,48,1792.816194
-1.943844,100,1799.019722
-2.086778,72,1803.710709
-2.216327,66,1807.897964
-1.732917,32,1809.854761
-2.060011,52,1813.10303
-2.794166,86,1818.431632
-1.364353,34,1820.481875
-2.454823,65,1824.418933
-2.010057,100,1830.43962
-1.474246,34,1832.522504
-2.172393,100,1838.663572
-1.975128,40,1841.191884
-1.86783,42,1843.987907
