#{"t_start": 1656096477.9786122, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
1.184723,8,2435.156027
-0.94335,11,2435.874163
1.262935,10,2436.530189
-0.998786,14,2437.43547
-1.122945,12,2438.220369
-0.879281,13,2439.102849
1.230808,9,2439.765304
-1.113565,16,2440.792931
1.231465,7,2441.301588
-1.026992,15,2442.30412
-0.970299,11,2443.054997
-1.044162,16,2444.111849
-1.000197,14,2445.047495
-1.094096,17,2446.130498
-1.067085,14,2447.056156
-1.194631,18,2448.22004
-1.175082,16,2449.338846
1.235854,5,2449.682502
-0.941468,15,2450.678372
-1.106188,18,2451.851893
-1.08653,15,2452.844632
-1.134864,15,2453.868278
-1.219981,22,2455.325963
1.201667,8,2455.880035
-1.167719,17,2457.085313
-1.108361,16,2458.184153
-1.110189,17,2459.256337
-1.136669,22,2460.669976
-1.286157,26,2462.448146
-0.956991,15,2463.450552
1.192033,6,2463.861215
1.145302,10,2464.575924
-1.118808,21,2465.916747
-1.153457,21,2467.242928
-1.164283,18,2468.436709
-1.015123,16,2469.536504
-1.518397,29,2471.41135
-1.200992,15,2472.395933
-1.085814,19,2473.684062
-1.245392,23,2475.167731
-1.489051,33,2477.400867
-1.114952,15,2478.438195
-1.090775,18,2479.616825
1.206083,5,2479.969235
-1.027248,14,2480.920713
1.199112,5,2481.289376
-1.046971,14,2482.235988
-0.905199,13,2483.084565
-1.011194,15,2484.079307
-0.984403,13,2484.965045
-0.939711,13,2485.819939
1.227811,9,2486.413214
-0.860503,14,2487.509586
1.228201,11,2488.283889
-0.986602,14,2489.174132
-0.98749,16,2490.208552
-1.155959,19,2491.438946
-1.001056,16,2492.510506
-1.076325,19,2493.765832
-1.192449,17,2494.928502
-1.035298,17,2496.057249
-1.159695,20,2497.369271
-1.160156,23,2498.885602
-1.075861,14,2499.803872
-1.148833,16,2500.855239
-0.920547,16,2501.911289
-0.996182,15,2502.889226
-1.190419,20,2504.21929
-1.118652,16,2505.302508
-1.166997,17,2506.423988
-1.08434,15,2507.404932
-1.276523,17,2508.56909
1.118495,10,2509.288866
-0.821375,10,2509.94441
1.288808,5,2510.303918
-1.002048,17,2511.42033
-1.185127,21,2512.804437
-1.068451,14,2513.748009
-2.265443,76,2518.567396
-1.00079,8,2519.128802
-0.950607,8,2519.659041
1.195441,11,2520.456277
-1.104554,13,2521.322567
-0.77418,6,2521.725936
-0.886124,8,2522.277282
1.264678,6,2522.689297
-0.965343,7,2523.148691
-0.881556,6,2523.595286
-0.816028,5,2523.947618
-0.757975,7,2524.487277
-0.986141,7,2524.959692
-0.853216,8,2525.54777
-0.960592,7,2526.016283
-0.947454,7,2526.511101
-0.898206,8,2527.055065
-0.824012,7,2527.550656
-0.865517,7,2528.019219
-0.824976,7,2528.535318
1.099968,12,2529.318355
1.291521,5,2529.664206
-0.853936,6,2530.070809
-0.81198,6,2530.481079
-1.004837,9,2531.10618
1.054673,18,2532.344407
1.224412,6,2532.79323
-0.82663,7,2533.268116
-1.043214,11,2533.986001
-0.950488,10,2534.682106
1.242014,9,2535.286422
-1.088762,8,2535.842119
-0.925924,15,2536.860073
-0.995582,7,2537.336174
-0.817931,10,2538.032351
-0.841031,7,2538.539226
-0.767211,5,2538.91888
1.143487,11,2539.682837
-0.937522,16,2540.715341
-1.0537,15,2541.730791
-0.820389,7,2542.208767
1.24808,4,2542.521562
1.210955,7,2542.998555
1.25845,6,2543.42627
1.256439,6,2543.838444
-0.780225,6,2544.246116
-1.061917,16,2545.296233
-1.042336,17,2546.421713
