#{"t_start": 1655030462.4193525, "env_id": "IK-Gazebo-v0"}
r,l,t
-0.632473,100,3040.723701
-1.072158,100,3046.878178
-0.734473,100,3052.542093
-0.629517,86,3057.84799
-0.888514,98,3063.458715
-1.015533,100,3068.843489
0.063323,6,3069.193128
0.145793,10,3069.753072
0.10254,6,3070.127923
-0.094204,36,3072.080675
-0.334617,59,3075.184544
-1.216255,100,3080.749386
